Salary,Born,City,Pr/St,Cntry,Nat,Ht,Wt,DftYr,DftRd,Ovrl,Hand,Last Name,First Name,Position,Team,GP,G,A,A1,A2,PTS,+/-,E+/-,PIM,Shifts,TOI,TOI,TOI/GP,TOI/GP,TOI%,IPP%,SH%,SV%,PDO,F/60,A/60,Pct%,Diff,Diff/60,iCF,iCF,iFF,iSF,iSF,iSF,ixG,iSCF,iRB,iRS,iDS,sDist,sDist,Pass,iHF,iHF,iHA,iHDf,iMiss,iGVA,iTKA,iBLK,iGVA,iTKA,iBLK,BLK%,iFOW,iFOL,iFOW,iFOL,FO%,%FOT,dzFOW,dzFOL,nzFOW,nzFOL,ozFOW,ozFOL,FOW.Up,FOL.Up,FOW.Down,FOL.Down,FOW.Close,FOL.Close,OTG,1G,GWG,ENG,PSG,PSA,G.Bkhd,G.Dflct,G.Slap,G.Snap,G.Tip,G.Wrap,G.Wrst,CBar ,Post,Over,Wide,S.Bkhd,S.Dflct,S.Slap,S.Snap,S.Tip,S.Wrap,S.Wrst,iPenT,iPenD,iPENT,iPEND,iPenDf,NPD,Min,Maj,Match,Misc,Game,CF,CA,FF,FA,SF,SA,xGF,xGA,SCF,SCA,GF,GA,RBF,RBA,RSF,RSA,DSF,DSA,FOW,FOL,HF,HA,GVA,TKA,PENT,PEND,OPS,DPS,PS,OTOI,Grit,DAP,Pace,GS,GS/G
620000.00,92-05-11,Pontiac,MI,USA,USA,71,192,2010,3,80,R,Rust,Bryan,RW,PIT,57,15,13,9,4,28,4,2.2,8,1131,46636,776.6,13.63,13.63,25.30%,68.30%,9.80%,0.909,1007,3.17,3.09,50.60%,1,0.08,188,187,145,110,110,110,12.3,48,13,8,21,25.1,22.4,158.8,101,101,119,-18,35,16,18,29,16,18,29,3.80%,2,3,2,3,40.00%,0.60%,1,1,1,0,0,2,0,1,1,1,2,2,1,2,1,2,1,1,6,1,0,1,1,0,6,0,0,4,31,21,1,9,13,7,7,52,4,17,4,13,13,6,4,0,0,0,0,749,766,559,569,417,438,38.2,39.3,130,132,41,40,36,46,32,31,68,77,369,414,347,431,104,82,31,52,2.6,0.7,3.3,2297.77,138,29.8,117,32.8,0.58
2500000.00,87-11-15,Los Angeles,CA,USA,USA,74,210,,,,R,Miller,Kevan,D,BOS,58,3,10,4,6,13,1,10.2,50,1354,61927,1028.9,17.7,17.74,32.20%,37.10%,7.30%,0.904,977,2.04,2.45,45.50%,-7,-0.41,105,105,71,49,49,49,1.4,1,3,4,7,55,51.8,112.1,121,121,NA,#VALUE!,22,21,7,76,21,7,76,8.50%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,1,1,20,2,0,14,11,0,0,22,18,6,18,9,-12,-3.6,14,4,0,0,0,885,893,673,651,480,438,38.4,39.4,127,133,35,42,27,26,54,27,81,53,486,466,460,522,138,131,69,70,0.5,2.5,3.1,2163.88,251,9.1,103.7,19.5,0.34
3800000.00,89-11-24,Kitchener,ON,CAN,CAN,72,180,2009,5,130,L,Hoffman,Mike,LW/C,OTT,74,26,35,24,11,61,17,-1.2,51,1585,78113,1299.7,17.6,17.59,31.00%,69.30%,11.60%,0.93,1046,4.06,1.75,69.80%,50,2.31,415,415,312,224,224,224,19.1,56,16,28,44,35.9,33.9,355.9,41,41,49,-8,88,54,45,21,54,45,21,2.10%,12,9,12,9,57.10%,1.50%,0,0,6,3,6,6,4,3,6,2,3,6,1,7,8,0,0,0,1,1,7,9,1,0,7,2,7,16,63,15,3,53,52,10,0,91,20,8,19,7,-12,-8.2,18,1,0,0,1,1425,1023,1068,767,758,543,65.8,45.9,200,150,88,38,57,38,83,67,140,105,712,651,430,410,241,159,72,86,6,2.2,8.3,2891.54,114,4.8,113,62.5,0.84
792500.00,89-07-27,Ivry-sur-Seine,,FRA,FRA,71,191,,,,L,Auvitu,Yohann,D/LW,N.J,25,2,2,1,1,4,1,0.1,2,505,23405,389.3,15.6,15.59,28.90%,30.80%,6.10%,0.944,1005,2,1.54,56.50%,3,0.46,87,87,67,54,54,54,1.7,0,0,5,5,53.2,51.8,23.4,20,20,12,8,13,13,7,9,13,7,9,3.10%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,11,1,0,19,16,0,1,17,1,0,1,0,-1,1.3,1,0,0,0,0,366,294,282,240,214,178,16.1,14.2,46,43,13,10,6,9,10,16,16,25,177,146,130,169,58,40,26,23,0.2,1.1,1.3,958.64,31,27,101.7,7.9,0.31
575000.00,89-02-20,Toronto,ON,CAN,CAN,71,174,2007,6,164,R,Didomenico,Chris,C/RW,OTT,3,0,0,0,0,0,0,0.1,6,47,1983,33,11.02,11.01,21.10%,0.00%,6.70%,1,1067,1.82,0,100.00%,1,1.82,7,7,6,5,5,5,0.7,4,0,2,2,13.4,13.2,0,2,2,5,-3,1,0,0,2,0,0,2,7.40%,2,1,2,1,66.70%,12.50%,1,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,3,2,3,2,-1,0,3,0,0,0,0,32,27,26,21,15,12,2.4,1.4,12,6,1,0,2,1,4,1,6,2,12,12,9,10,4,4,3,2,-0.1,0,-0.1,123.67,10,0.7,107.2,0.8,0.26
575000.00,93-11-05,North Vancouver,BC,CAN,CAN,73,200,2012,2,50,R,Sissons,Colton,C,NSH,58,8,2,2,0,10,11,-2.5,12,981,38708,644.9,11.12,11.12,20.80%,41.70%,9.60%,0.946,1042,2.23,1.67,57.10%,6,0.56,73,73,56,42,42,42,5.6,20,5,3,8,22.2,22.6,44.9,104,104,58,46,14,11,12,24,11,12,24,3.70%,192,192,192,192,50.00%,62.40%,91,97,67,58,34,37,44,41,85,73,109,124,0,2,1,1,0,0,1,0,0,1,1,0,5,0,0,2,12,6,1,4,2,4,1,24,5,5,5,6,0,1.9,5,0,0,0,0,453,653,335,472,250,336,21.3,30,58,98,24,18,17,29,25,20,42,49,309,306,347,299,81,47,43,43,0.2,1.1,1.4,2448.93,140,23.2,102.9,7,0.12
742500.00,95-12-14,Moscow,,RUS,RUS,72,180,2014,2,33,L,Barbashev,Ivan,C,STL,30,5,7,4,3,12,5,2.4,2,489,21224,353.7,11.78,11.79,22.10%,75.00%,9.50%,0.943,1038,2.71,1.53,64.00%,7,1.19,41,41,30,20,20,20,2.9,12,3,4,7,22.9,22.2,76.6,34,34,35,-1,10,3,9,14,3,9,14,4.70%,83,124,83,124,40.10%,79.90%,24,43,31,48,28,33,24,46,32,36,49,85,0,2,1,0,0,0,0,0,0,1,1,0,3,0,1,0,9,2,2,0,2,3,0,11,1,5,1,5,4,3.3,1,0,0,0,0,318,296,236,218,168,158,14.4,10.8,46,36,16,9,13,9,21,10,34,19,102,157,157,172,25,35,16,17,0.9,0.6,1.5,1249.39,50,43,104.2,10.4,0.35
5750000.00,89-07-18,Victoria,BC,CAN,CAN,74,210,2007,5,129,L,Benn,Jamie,LW,DAL,77,26,43,26,17,69,-9,-6.5,66,2085,89507,1488.3,19.37,19.36,32.40%,80.20%,10.10%,0.886,987,3.47,3.27,51.50%,5,0.2,359,359,278,201,201,201,22.3,83,23,19,42,29.3,25.5,424.6,89,89,56,33,77,55,55,47,55,55,47,3.40%,212,200,212,200,51.50%,23.70%,64,65,35,34,113,101,63,65,80,69,119,117,2,3,4,0,0,0,4,0,1,2,3,1,15,6,5,9,57,18,6,12,25,12,3,125,26,19,25,21,-7,-2.3,22,4,0,0,0,1616,1363,1228,1004,850,709,85.5,77,287,254,86,81,66,81,55,80,121,161,901,840,394,328,267,175,76,94,6.4,1.1,7.5,3104.14,206,6.5,120.1,61.8,0.8
800000.00,81-05-12,North Vancouver,BC,CAN,CAN,72,200,,,,L,Kearns,Bracken,C,NYI,2,0,0,0,0,0,-1,-0.7,2,31,1343,22.4,11.2,11.19,19.40%,0.00%,0.00%,0.933,933,0,2.68,0.00%,-1,-2.68,5,5,5,3,3,3,0.2,0,0,0,0,50.7,37.8,0,5,5,5,0,2,0,0,2,0,0,2,6.70%,10,7,10,7,58.80%,94.40%,2,3,5,3,3,1,2,3,7,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,1,0,-1,-1,1,0,0,0,0,10,30,10,20,8,15,0.3,1.1,0,4,0,1,0,1,1,1,1,2,11,7,13,9,3,1,1,0,-0.1,0,-0.1,92.74,9,5,107.2,-0.9,-0.47
675000.00,93-02-20,Milford,MI,USA,USA,71,200,2011,5,129,L,Pietila,Blake,LW/C,N.J,10,0,1,1,0,1,-5,-3.5,4,168,7822,110,12.5,12.18,23.20%,50.00%,4.70%,0.869,915,1.09,4.36,20.00%,-6,-3.27,17,18,12,9,9,9,0.7,4,0,1,1,30.3,29,29.2,16,14,12,2,3,1,4,5,1,4,3,3.00%,23,22,23,22,51.10%,45.50%,6,9,8,7,9,6,7,7,10,9,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,3,2,2,2,1,0,-1,2,0,0,0,0,72,100,57,76,43,61,2.3,5.6,7,25,2,8,0,3,2,5,2,8,50,49,60,53,9,14,9,4,-0.3,0,-0.3,363.54,25,10,93.8,-1,-0.11
4050000.00,90-07-04,Minnetonka,MN,USA,USA,74,200,2008,1,17,L,Gardiner,Jake,D,TOR,82,9,34,14,20,43,24,7.8,34,2183,105945,1751.2,21.3,21.4,36.90%,39.10%,10.70%,0.933,1041,3.77,1.88,66.70%,55,1.88,326,317,190,127,127,127,6.6,11,8,14,22,53.6,48.4,236.5,69,69,NA,#VALUE!,63,79,44,83,79,44,83,5.50%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,3,3,0,0,3,1,1,6,55,1,0,57,36,0,1,32,17,7,18,7,-10,-1.2,17,0,0,0,0,1953,1520,1469,1182,1024,825,101.7,72.4,361,226,110,55,49,43,102,80,151,123,851,811,568,840,278,248,105,93,3.6,5.1,8.7,2997.16,186,6.6,119,48.8,0.59
742500.00,93-10-14,Nizhny Tagil,,RUS,RUS,71,190,,,,L,Soshnikov,Nikita,RW,TOR,56,5,4,3,1,9,1,-1.1,16,933,36450,601.8,10.7,10.76,19.80%,50.00%,6.80%,0.945,1014,1.79,1.6,52.90%,2,0.2,133,133,106,70,70,70,7.6,20,3,8,11,32.6,30.4,82.2,101,100,93,7,36,15,20,28,15,20,27,4.70%,2,15,2,15,11.80%,3.10%,1,1,0,8,1,6,1,5,1,6,0,8,0,0,0,0,0,0,2,0,0,2,0,0,1,0,2,6,28,9,0,1,33,2,1,24,8,7,8,6,-1,-2.7,8,0,0,0,0,499,579,379,416,263,292,23.7,25.4,71,81,18,16,15,20,16,26,31,46,252,289,436,363,78,74,51,36,-0.1,0.6,0.5,2436.61,145,15.1,107.5,10.7,0.19
575000.00,94-05-22,Hamilton,ON,CAN,CAN,74,203,,,,L,McEneny,Evan,D,VAN,1,0,0,0,0,0,-1,0.5,0,23,908,15.1,15.13,15.13,27.30%,0.00%,16.70%,0.667,833,3.97,7.94,33.30%,-1,-3.97,1,1,1,1,1,1,0,0,0,0,0,62,61.7,0,0,0,1,-1,0,0,0,0,0,0,0,0.00%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,10,11,7,8,6,6,0.6,0.7,3,3,1,2,0,1,1,1,1,2,7,7,5,2,3,1,2,0,0,0,-0.1,40.25,0,0,83.3,-0.1,-0.13
2600000.00,88-04-12,Evanston,IL,USA,USA,72,200,2008,6,177,R,Wingels,Tommy,C/RW/LW,OTT/S.J,73,7,5,4,1,12,-11,0.6,27,1150,45998,766.8,10.5,10.5,20.00%,63.20%,5.80%,0.894,952,1.49,2.97,33.30%,-19,-1.49,116,116,101,81,81,81,7.2,31,2,6,8,26.1,24.6,129.4,126,125,112,13,20,15,13,47,15,13,46,6.20%,111,149,111,149,42.70%,41.20%,30,40,40,57,41,52,27,45,47,67,65,85,0,0,2,0,0,0,2,0,2,1,1,0,1,0,0,2,18,8,4,4,16,8,5,36,12,16,11,10,4,-2.1,11,1,0,0,0,606,746,447,516,326,359,25.7,32.1,84,112,19,38,26,20,35,35,61,55,301,330,411,394,122,74,37,45,-0.1,0.5,0.4,3057.83,201,12.6,105.8,12.1,0.17
800000.00,92-12-09,Edmonton,AB,CAN,CAN,72,199,2011,1,23,L,Morrow,Joe,D,BOS,17,0,1,1,0,1,-4,-0.5,8,340,15836,263.9,15.53,15.53,28.50%,25.00%,3.30%,0.935,969,0.91,1.82,33.30%,-4,-0.91,39,39,30,19,19,19,0.8,1,0,1,1,51.1,47.8,59,29,29,30,-1,11,7,1,19,7,1,19,8.10%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,1,0,6,2,0,0,10,4,2,5,2,-2,0.2,4,0,0,0,0,241,236,174,167,120,124,8.5,8.8,18,28,4,8,7,4,8,5,15,9,115,119,147,115,24,17,17,15,-0.2,0.3,0.1,661.03,56,7.5,108.4,3.3,0.2
832500.00,94-02-18,Winchester,ON,CAN,CAN,74,193,2012,1,10,L,Koekkoek,Slater,D,T.B,29,0,4,2,2,4,-4,-1.1,8,519,22592,376.6,12.98,12.98,25.40%,33.30%,7.00%,0.911,981,1.91,2.71,41.40%,-5,-0.8,68,68,40,27,27,27,0.9,0,1,1,2,49.9,46.8,50.3,25,25,54,-29,13,7,1,27,7,1,27,7.70%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,5,5,0,1,14,4,4,4,4,0,2.8,4,0,0,0,0,309,351,228,261,171,191,12.8,14.9,42,57,12,17,7,9,15,18,22,27,123,171,157,186,46,32,32,22,0,0.5,0.5,1106.85,60,6.5,105.2,3.7,0.13
925000.00,98-05-07,Alvkarleby,,SWE,FIN,76,203,2016,1,4,R,Puljujarvi,Jesse,RW,EDM,28,1,7,7,0,8,5,2.3,10,439,18907,315,11.25,11.25,23.20%,66.70%,7.40%,0.955,1029,2.29,1.14,66.70%,6,1.14,69,69,56,41,41,41,3.3,12,0,5,5,39.8,36.5,168.3,11,11,21,-10,15,10,12,10,10,12,10,4.20%,0,1,0,1,0.00%,0.40%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,11,0,0,3,14,2,1,21,5,3,4,2,-2,-1.7,5,0,0,0,0,307,237,231,178,163,134,14.1,11,50,35,12,6,9,5,18,17,27,22,106,147,144,127,50,31,15,20,0.1,0.6,0.7,1042.06,31,4.6,103.6,11.4,0.41
4400000.00,87-12-23,Helsinki,,FIN,FIN,74,212,2008,3,65,L,Lehtera,Jori,C,STL,64,7,15,7,8,22,-6,-0.4,34,1424,58273,969.9,15.18,15.17,26.50%,44.90%,10.00%,0.9,1000,3.03,2.78,52.10%,4,0.25,100,100,75,67,67,67,7.3,35,5,7,12,22.4,20.4,116.9,64,64,80,-16,8,14,21,29,14,21,29,3.50%,409,423,409,423,49.20%,88.20%,81,106,136,130,192,187,107,148,140,135,267,259,0,0,1,1,0,0,0,0,0,0,3,0,4,0,0,0,8,12,0,5,4,7,1,38,16,17,15,13,1,-3,16,0,0,0,0,893,822,663,609,491,451,43.1,36.8,143,111,49,45,30,24,33,35,63,59,456,487,282,360,100,84,54,53,0.5,0.9,1.4,2690.35,127,5.3,106.1,21.2,0.33
2400000.00,93-03-26,Dublin,OH,USA,USA,76,212,2011,1,20,R,Murphy,Connor,D,ARI,77,2,15,7,8,17,-13,-6.6,45,1971,88604,1473.7,19.18,19.17,34.40%,34.00%,8.00%,0.906,986,2.04,3.18,39.10%,-28,-1.14,186,186,119,81,81,81,3.5,6,9,4,13,55.9,51.2,183.6,201,201,144,57,38,31,13,119,31,13,119,7.60%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,34,0,0,32,8,0,0,41,21,15,20,7,-6,-6.4,20,1,0,0,0,1147,1558,857,1200,625,832,49.8,75.7,162,263,50,78,62,75,58,47,120,122,713,763,645,510,179,114,103,88,0.3,2.3,2.5,2809.05,366,10.7,110.1,9.7,0.13
5000000.00,83-11-01,North York,ON,CAN,CAN,73,200,2003,9,263,L,Moulson,Matt,LW,BUF,81,14,18,9,9,32,-4,2.9,10,1162,56408,937.2,11.6,11.59,21.70%,66.70%,8.50%,0.933,1017,3.07,1.73,64.00%,21,1.34,200,200,174,134,134,134,16.4,71,17,9,26,25.1,23.7,172.3,37,37,29,8,40,12,18,18,12,18,18,2.60%,1,3,1,3,25.00%,0.40%,0,0,1,2,0,1,0,2,0,0,1,1,0,3,2,0,0,0,2,1,1,1,0,0,9,0,4,2,34,13,4,9,20,13,1,74,5,5,5,5,0,5.2,5,0,0,0,0,978,700,754,547,568,401,51,27.5,182,79,48,27,39,22,46,35,85,57,442,449,326,299,115,87,34,49,2.5,1,3.5,3390.74,65,11,107.4,32.7,0.4
2500000.00,91-01-03,Hamilton,ON,CAN,CAN,70,180,2009,1,11,R,Ellis,Ryan,D,NSH,71,16,22,13,9,38,17,-5.3,29,2028,102052,1694.2,23.95,23.92,39.80%,42.70%,10.40%,0.926,1031,3.15,2.37,57.10%,22,0.78,281,281,197,140,140,140,8.2,11,1,10,11,47.3,41.6,194.8,64,64,68,-4,57,41,37,137,41,37,137,8.20%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,10,1,0,0,5,1,3,7,46,5,2,79,11,0,0,43,9,22,8,20,13,19.4,7,1,0,0,1,1596,1671,1184,1263,853,910,73.8,75.8,209,235,89,67,53,51,78,59,131,110,900,859,484,473,226,182,81,97,4,4.7,8.7,2562.48,231,14.4,115.7,45.3,0.64
600000.00,89-04-07,Brampton,ON,CAN,CAN,70,195,2007,5,132,L,Terry,Chris,LW/RW,MTL,14,2,2,1,1,4,-1,-0.2,4,213,8306,137.6,9.88,9.87,18.80%,80.00%,6.80%,0.906,973,2.18,2.18,50.00%,0,0,24,24,20,15,15,15,1.8,7,2,1,3,23.3,21.1,22.6,10,10,19,-9,5,8,5,1,8,5,1,1.00%,1,1,1,1,50.00%,1.80%,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,4,0,1,0,1,0,9,2,2,2,1,0,-1,2,0,0,0,0,117,99,97,74,74,53,5.7,4.8,21,21,5,5,10,3,6,4,16,7,54,55,65,67,26,19,11,6,0.3,0.1,0.4,595.61,15,7.5,94.2,4.7,0.33
600000.00,90-07-14,Burlington,ON,CAN,CAN,73,197,,,,R,Jooris,Josh,RW/C,ARI/NYR,54,4,8,3,5,12,-2,-6.3,16,949,39514,658.5,12.2,12.2,22.40%,63.20%,7.00%,0.911,981,1.73,3.28,34.50%,-17,-1.55,119,119,94,75,75,75,4.6,12,4,5,9,37.6,32.2,80,49,49,58,-9,19,5,10,30,5,10,30,3.90%,222,228,222,228,49.30%,69.90%,88,105,75,76,59,47,59,73,78,91,134,121,0,2,0,0,0,0,0,0,0,0,1,0,3,0,0,1,18,8,0,10,6,4,3,44,8,12,8,11,4,4.8,8,0,0,0,0,474,776,360,574,271,404,19.2,35.9,61,116,19,36,17,37,18,25,35,62,314,330,300,228,69,58,31,34,-0.1,0.7,0.6,2283.22,95,7.4,113.9,7.8,0.14
1250000.00,80-05-09,Edmonton,AB,CAN,CAN,71,205,,,,L,Fiddler,Vernon,C/LW,N.J/NSH,59,2,2,1,1,4,-15,-6.3,66,1070,41249,681.9,11.55,11.59,21.10%,33.30%,5.60%,0.896,952,1.06,3.7,22.20%,-30,-2.64,87,87,70,46,48,48,3.8,13,1,5,6,30.6,28.4,47.4,57,57,64,-7,24,21,12,33,21,12,33,4.40%,370,319,365,315,53.70%,90.10%,196,173,125,96,46,49,98,98,164,133,215,185,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,23,4,0,6,15,2,0,21,21,20,20,14,-1,-5.1,17,2,0,2,0,402,750,310,554,214,402,16.3,36.1,54,110,12,42,11,28,19,19,30,47,398,357,280,269,82,63,60,48,-1.3,0.3,-0.9,2551.18,158,4.1,101.4,-3,-0.05
925000.00,95-07-04,Georgetown,ON,CAN,CAN,74,205,2013,1,29,L,Dickinson,Jason,C,DAL,10,2,0,0,0,2,-3,1.3,0,173,7074,118,11.78,11.79,21.50%,100.00%,3.60%,0.898,934,1.02,2.54,28.60%,-3,-1.53,19,19,14,9,9,9,1.2,4,1,0,1,23.7,22.1,0,8,8,19,-11,5,0,3,4,0,3,4,4.50%,4,9,4,9,30.80%,13.10%,0,1,1,3,3,5,0,0,2,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,1,0,0,1,1,0,6,0,3,0,3,3,3,0,0,0,0,0,102,89,75,65,55,49,4.1,3.4,15,11,2,5,2,5,5,5,7,10,50,49,35,64,13,18,3,5,0.1,0,0.1,429.52,12,0,97.1,2.9,0.29
1750000.00,82-07-20,St. Agapit,QC,CAN,CAN,73,198,2000,2,55,L,Vermette,Antoine,C/LW,ANA,72,9,19,10,9,28,-7,0,42,1749,68703,1144.7,15.9,15.9,27.20%,57.10%,8.50%,0.915,1000,2.57,2.46,51.00%,2,0.1,162,162,131,88,88,88,10.5,40,10,6,16,28.5,25.6,225.6,51,51,74,-23,43,28,14,45,28,14,45,4.30%,744,451,744,451,62.30%,89.70%,330,187,167,115,247,149,226,139,248,151,492,290,0,0,1,0,0,0,0,0,1,1,3,0,4,0,0,1,42,10,1,13,6,12,0,46,17,11,17,10,-6,-4.3,16,0,0,0,1,1091,1055,822,799,575,550,54.2,49.3,187,171,49,47,36,25,47,49,83,74,816,516,524,459,213,80,79,77,0.9,1.1,2,3057.54,138,4.1,112.5,27.2,0.38
575000.00,88-07-26,Traverse City,MI,USA,USA,74,208,2008,7,184,R,Redmond,Zach,D,MTL,16,0,5,1,4,5,6,3.6,2,260,11818,196.8,12.32,12.31,25.20%,41.70%,12.20%,0.9,1022,3.66,2.13,63.20%,5,1.52,35,35,19,12,12,12,0.6,0,1,3,4,57.4,43.8,15.4,25,25,24,1,7,6,5,13,6,5,13,9.30%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,8,1,0,1,0,-1,0,1,0,0,0,0,187,140,136,100,98,70,11,7.4,31,16,12,7,8,7,17,7,25,14,81,85,66,106,36,24,8,9,0.3,0.9,1.2,584.31,40,30,99.7,7.7,0.48
2000000.00,85-08-12,Edmonton,AB,CAN,CAN,72,195,,,,L,Garbutt,Ryan,C/LW,ANA,27,2,1,0,1,3,-3,-2.3,20,407,14837,247,9.17,9.16,17.20%,42.90%,7.20%,0.906,979,1.7,3.16,35.00%,-6,-1.46,57,57,43,26,26,26,1.9,7,1,5,6,34.5,38.3,0,53,53,26,27,17,3,3,12,3,3,12,4.50%,7,4,7,4,63.60%,4.80%,1,0,3,0,3,4,0,0,6,4,4,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,17,2,0,3,7,1,0,13,10,4,10,4,-6,-5,10,0,0,0,0,183,265,144,198,97,139,6.9,10.8,23,38,7,13,3,4,9,13,12,17,100,128,174,119,31,11,38,23,-0.1,0.2,0,1189.98,85,5.6,108.8,1,0.04
650000.00,92-04-18,Ellwood City,PA,USA,USA,76,230,2010,2,60,R,Johns,Stephen,D,DAL,61,4,6,2,4,10,-10,2.7,36,1496,66815,1109.9,18.25,18.23,32.30%,27.00%,7.40%,0.9,974,2,2.76,42.00%,-14,-0.76,201,201,138,91,91,91,3.7,4,5,9,14,48.9,46.1,35,159,159,79,80,47,45,20,130,45,20,130,11.70%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,3,0,1,8,38,5,0,30,7,0,0,49,15,7,15,7,-8,-3,13,2,0,0,0,997,1114,729,761,500,512,45,50.3,153,155,37,51,43,47,55,39,98,86,568,539,431,325,176,117,62,70,0.2,1.2,1.3,2326.99,327,13.8,114.1,20.1,0.33
3500000.00,89-05-08,Windsor,ON,CAN,CAN,75,220,2008,5,148,L,Martin,Matt,LW/RW,TOR,82,5,4,2,2,9,0,-3.3,123,1117,43776,729.6,8.85,8.88,17.40%,45.00%,6.50%,0.938,1003,1.64,1.81,47.60%,-2,-0.16,112,113,95,65,66,66,7.3,26,6,3,9,31.5,29.2,58.9,300,299,108,191,30,13,16,26,13,16,26,3.80%,0,11,0,11,0.00%,1.70%,0,1,0,6,0,4,0,8,0,2,0,5,0,1,0,0,0,0,0,0,0,2,2,0,1,0,0,3,27,5,2,0,26,8,0,25,34,21,28,13,-13,-16,19,13,0,2,0,596,678,445,493,307,352,26.1,29.8,80,95,20,22,14,24,27,26,41,50,324,316,597,463,106,81,65,48,-0.5,0.7,0.2,3460.79,462,16.6,104.8,7,0.09
2000000.00,87-01-08,Salt Lake City,UT,USA,USA,73,201,2006,1,17,R,Lewis,Trevor,C/RW/LW,L.A,82,12,12,8,4,24,-6,6.8,30,1567,70224,1168.4,14.27,14.26,25.30%,66.70%,6.60%,0.908,973,1.85,2.31,44.40%,-9,-0.46,248,248,209,145,145,145,14.9,46,20,9,29,31.4,27.6,214,174,174,158,16,64,12,18,30,12,18,30,3.20%,44,66,44,66,40.00%,10.00%,7,13,15,27,22,26,15,15,14,27,27,40,0,0,3,0,0,0,2,1,0,1,1,0,7,0,3,3,58,16,1,4,22,5,5,92,15,14,14,10,-1,-5,15,0,0,0,0,1031,951,781,691,547,487,44.2,44.5,137,146,36,45,47,33,47,46,94,79,572,523,612,575,147,72,59,65,0.7,1.5,2.2,3450.68,234,12.8,101.8,38.3,0.47
1200000.00,85-05-21,Warren,MI,USA,USA,71,200,2004,7,224,L,Hunwick,Matt,D,TOR,72,1,18,9,9,19,8,-0.3,18,1770,77667,1289,17.88,17.92,32.30%,42.20%,8.10%,0.923,1004,2.09,2.47,45.90%,-8,-0.37,172,174,109,71,73,73,2.9,3,1,11,12,57.3,48.8,208.7,91,91,113,-22,38,44,26,90,44,26,90,6.60%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,35,1,0,27,30,1,0,14,8,6,10,3,-2,-1.6,8,0,0,0,0,1059,1367,803,1000,555,692,51.5,66.6,171,239,45,53,31,44,69,50,100,94,551,561,628,589,217,215,81,64,0.6,2.9,3.6,2706.94,199,14.6,112.9,20.7,0.29
